강우사상번호,연도,월,일,시간,유입량_Qt,유입량_Qt_1_P,유입량_Qt_2_P,유입량_Qt_3_P,유입량_Qt_4_P,유입량_Qt_5_P,유역평균강수량_1h,강수량_지점1_1h,강수량_지점2_1h,강수량_지점3_1h,강수량_지점4_1h,수위_지점1_1h,수위_지점2_1h,유역평균강수량_2h,강수량_지점1_2h,강수량_지점2_2h,강수량_지점3_2h,강수량_지점4_2h,수위_지점1_2h,수위_지점2_2h,유역평균강수량_3h,강수량_지점1_3h,강수량_지점2_3h,강수량_지점3_3h,강수량_지점4_3h,수위_지점1_3h,수위_지점2_3h,유역평균강수량_4h,강수량_지점1_4h,강수량_지점2_4h,강수량_지점3_4h,강수량_지점4_4h,수위_지점1_4h,수위_지점2_4h,유역평균강수량_5h,강수량_지점1_5h,강수량_지점2_5h,강수량_지점3_5h,강수량_지점4_5h,수위_지점1_5h,수위_지점2_5h,유역평균강수량_6h,강수량_지점1_6h,강수량_지점2_6h,강수량_지점3_6h,강수량_지점4_6h,수위_지점1_6h,수위_지점2_6h
27,2009,7,14,16,1125.981224,1156.559204,1203.351601,1249.515979,1286.97854,1325.734638,135.8146,216,70,1,2,4.4,131.15625,125.2805,219,59,1,2,4.4,131.1083333,125.2805,219,30,1,2,4.4,131.075,114.6462,221,30,68,3,4.4,131.1428571,89.9984,221,30,68,3,4.4,131.176,41.1315,221,32,1,3,4.4,131.185
27,2009,7,14,17,1145.465522,1125.981224,1156.559204,1203.351601,1249.515979,1286.97854,125.2805,210,59,1,2,4.36,131.13125,114.6462,214,49,1,2,4.36,131.075,114.6462,214,10,1,3,4.36,131.05,106.6209,230,10,64,3,4.36,131.15,87.5459,230,10,64,3,4.36,131.168,44.0588,230,30,1,3,4.36,131.165
27,2009,7,14,18,1245.323508,1145.465522,1125.981224,1156.559204,1203.351601,1249.515979,114.6462,195,51,1,3,4.33,131.10625,106.6209,213,42,1,3,4.33,131.05,106.6209,213,6,1,3,4.33,131.0166667,102.7666,223,6,64,11,4.33,131.1464286,83.7763,223,6,64,11,4.33,131.152,42.1861,223,12,2,11,4.33,131.145
27,2009,7,14,19,1425.948267,1245.323508,1145.465522,1125.981224,1156.559204,1203.351601,106.6209,170,50,1,3,4.31,131.075,102.7666,196,48,1,3,4.31,131.0166667,102.7666,196,11,1,3,4.31,130.9833333,112.9638,203,11,66,28,4.31,131.1392857,93.1356,203,11,66,28,4.31,131.136,49.3576,203,14,5,28,4.31,131.12
27,2009,7,14,20,1684.876623,1425.948267,1245.323508,1145.465522,1125.981224,1156.559204,102.7666,163,65,1,3,4.3,131.04375,112.9638,180,63,1,3,4.3,130.9833333,112.9638,180,28,2,11,4.3,130.9416667,115.7585,184,28,32,47,4.3,131.125,100.0146,184,28,32,47,4.3,131.112,56.1606,184,28,5,47,4.3,131.095
27,2009,7,14,21,2009.878584,1684.876623,1425.948267,1245.323508,1145.465522,1125.981224,112.9638,153,74,1,11,4.31,131.00625,115.7585,164,71,2,11,4.31,130.9416667,115.7585,164,39,5,28,4.31,130.9083333,114.8461,165,39,22,50,4.31,131.1071429,101.0055,165,39,22,50,4.31,131.088,61.0679,165,39,12,50,4.31,131.065
27,2009,7,14,22,2344.725348,2009.878584,1684.876623,1425.948267,1245.323508,1145.465522,115.7585,147,87,2,28,4.41,130.975,114.8461,152,86,5,28,4.41,130.9083333,114.8461,152,55,5,47,4.41,130.8833333,112.1206,154,55,17,54,4.41,131.0928571,97.9879,154,55,17,54,4.41,131.068,64.5093,154,55,13,54,4.41,131.035
27,2009,7,14,23,2642.90759,2344.725348,2009.878584,1684.876623,1425.948267,1245.323508,114.8461,131,92,5,47,5.13,130.95,112.1206,134,90,5,47,5.13,130.8833333,112.1206,134,61,12,50,5.13,130.8583333,119.9043,161,61,21,70,5.13,131.075,110.086,161,61,21,70,5.13,131.048,79.4238,161,61,21,70,5.13,131.01
27,2009,7,14,24,2940.792695,2642.90759,2344.725348,2009.878584,1684.876623,1425.948267,112.1206,112,102,5,50,6.52,130.925,119.9043,141,82,12,50,6.52,130.8583333,119.9043,141,73,13,54,6.52,130.85,125.2607,143,73,30,81,6.52,131.0607143,113.5471,143,73,30,81,6.52,131.032,91.4395,143,73,30,81,6.52,130.985
27,2009,7,15,1,3293.389873,2940.792695,2642.90759,2344.725348,2009.878584,1684.876623,119.9043,101,91,12,54,7.51,130.90625,125.2607,130,85,13,54,7.51,130.85,125.2607,130,82,21,70,7.51,130.8416667,126.5038,131,82,33,84,7.51,131.0464286,106.3847,131,82,33,84,7.51,131.016,95.6033,131,82,33,84,7.51,130.965
27,2009,7,15,2,3733.869336,3293.389873,2940.792695,2642.90759,2344.725348,2009.878584,125.2607,115,87,13,70,8.21,130.89375,126.5038,118,84,21,70,8.21,130.8416667,126.5038,118,84,30,81,8.21,130.85,118.7586,118,84,35,85,8.21,131.0392857,100.7509,118,84,35,85,8.21,131.008,96.6315,118,84,35,85,8.21,130.95
27,2009,7,15,3,4239.205586,3733.869336,3293.389873,2940.792695,2642.90759,2344.725348,126.5038,97,84,21,81,8.95,130.89375,118.7586,98,84,30,81,8.95,130.85,118.7586,98,84,33,84,8.95,130.875,107.6924,98,84,35,85,8.95,131.0357143,97.6922,98,84,35,85,8.95,131.004,96.911,98,84,35,85,8.95,130.945
27,2009,7,15,4,4775.524782,4239.205586,3733.869336,3293.389873,2940.792695,2642.90759,118.7586,97,84,30,84,9.61,130.9,107.6924,97,84,33,84,9.61,130.875,107.6924,97,84,35,85,9.61,130.9166667,101.0304,97,84,35,85,9.61,131.0392857,97.2731,97,84,35,85,9.61,131.008,96.911,97,84,35,85,9.61,130.945
27,2009,7,15,5,5319.678072,4775.524782,4239.205586,3733.869336,3293.389873,2940.792695,107.6924,89,84,33,85,10.11,130.925,101.0304,89,84,35,85,10.11,130.9166667,101.0304,89,84,35,85,10.11,130.9666667,97.6922,89,84,35,85,10.11,131.0464286,97.1493,89,84,35,85,10.11,131.016,96.8692,89,84,35,85,10.11,130.955
27,2009,7,15,6,5847.45562,5319.678072,4775.524782,4239.205586,3733.869336,3293.389873,101.0304,86,84,35,85,10.41,130.95625,97.6922,86,84,35,85,10.41,130.9666667,97.6922,86,84,35,85,10.41,131.0416667,97.2921,86,84,35,85,10.41,131.0607143,96.9495,86,84,35,85,10.41,131.036,96.8882,86,84,35,85,10.41,130.975
27,2009,7,15,7,6319.678669,5847.45562,5319.678072,4775.524782,4239.205586,3733.869336,97.6922,86,84,35,85,10.6,131,97.2921,86,84,35,85,10.6,131.0416667,97.2921,86,84,35,85,10.6,131.1333333,97.1683,86,84,35,85,10.6,131.0821429,96.93,86,84,35,85,10.6,131.064,96.8882,86,84,35,85,10.6,131.005
27,2009,7,15,8,6692.656167,6319.678669,5847.45562,5319.678072,4775.524782,4239.205586,97.2921,86,84,35,85,10.68,131.0625,97.1683,86,84,35,85,10.68,131.1333333,97.1683,86,84,35,85,10.68,131.2583333,96.9495,86,84,35,85,10.68,131.1142857,96.93,86,84,35,85,10.68,131.104,96.8882,86,84,35,85,10.68,131.045
27,2009,7,15,9,6926.537155,6692.656167,6319.678669,5847.45562,5319.678072,4775.524782,97.1683,86,84,35,85,10.59,131.14375,96.9495,86,84,35,85,10.59,131.2583333,96.9495,86,84,35,85,10.59,131.4,96.93,86,84,35,85,10.59,131.1571429,96.93,86,84,35,85,10.59,131.152,96.8882,86,84,35,85,10.59,131.105
27,2009,7,15,10,7008.382005,6926.537155,6692.656167,6319.678669,5847.45562,5319.678072,96.9495,86,84,35,85,10.35,131.2375,96.93,86,84,35,85,10.35,131.4,96.93,86,84,35,85,10.35,131.5583333,96.93,86,84,35,85,10.35,131.2107143,96.93,86,84,35,85,10.35,131.216,96.8882,86,84,35,85,10.35,131.175
27,2009,7,15,11,6936.052725,7008.382005,6926.537155,6692.656167,6319.678669,5847.45562,96.93,86,84,35,85,10.02,131.35625,96.93,86,84,35,85,10.02,131.5583333,96.93,86,84,35,85,10.02,131.7416667,96.93,86,84,35,85,10.02,131.275,96.8882,86,84,35,85,10.02,131.292,96.8882,86,84,35,85,10.02,131.26
27,2009,7,15,12,6722.936469,6936.052725,7008.382005,6926.537155,6692.656167,6319.678669,96.93,86,84,35,85,9.65,131.49375,96.93,86,84,35,85,9.65,131.7416667,96.93,86,84,35,85,9.65,131.9333333,96.93,86,84,35,85,9.65,131.3464286,96.8882,86,84,35,85,9.65,131.376,96.8882,86,84,35,85,9.65,131.365
27,2009,7,15,13,6390.758616,6722.936469,6936.052725,7008.382005,6926.537155,6692.656167,96.93,86,84,35,85,9.26,131.65,96.93,86,84,35,85,9.26,131.9333333,96.93,86,84,35,85,9.26,132.1416667,96.8882,86,84,35,85,9.26,131.4285714,96.8882,86,84,35,85,9.26,131.472,96.8464,86,84,35,85,9.26,131.48
27,2009,7,15,14,5979.072281,6390.758616,6722.936469,6936.052725,7008.382005,6926.537155,96.93,86,84,35,85,8.91,131.81875,96.8882,86,84,35,85,8.91,132.1416667,96.8882,86,84,35,85,8.91,132.35,96.8882,86,84,35,85,8.91,131.5178571,96.8882,86,84,35,85,8.91,131.576,96.8464,86,84,35,85,8.91,131.605
27,2009,7,15,15,5532.400033,5979.072281,6390.758616,6722.936469,6936.052725,7008.382005,96.8882,86,84,35,85,8.56,131.99375,96.8882,86,84,35,85,8.56,132.35,96.8882,86,84,35,85,8.56,132.5666667,96.8882,86,84,35,85,8.56,131.6142857,96.8882,86,84,35,85,8.56,131.688,96.8464,86,84,34,85,8.56,131.745
27,2009,7,15,16,5092.489185,5532.400033,5979.072281,6390.758616,6722.936469,6936.052725,96.8882,86,84,35,85,8.25,132.18125,96.8882,86,84,35,85,8.25,132.5666667,96.8882,86,84,35,85,8.25,132.775,96.8882,86,84,35,85,8.25,131.7178571,96.8882,86,84,35,85,8.25,131.808,96.8464,86,84,34,85,8.25,131.895
28,2009,7,17,15,1062.087509,1077.15274,1091.507438,1103.788124,1114.172598,1130.30644,0.1493,0,1,0,0,3.78,134.44375,0.1493,0,1,0,0,3.78,134.3833333,0.1493,0,1,0,0,3.78,134.3416667,0.2247,0,1,0,0,3.78,134.5607143,0.2057,0,1,0,0,3.78,134.532,0.2057,0,1,0,0,3.78,134.5
28,2009,7,17,16,1046.372573,1062.087509,1077.15274,1091.507438,1103.788124,1114.172598,0.1493,0,1,0,0,3.75,134.40625,0.2247,0,1,0,0,3.75,134.3416667,0.2247,0,1,0,0,3.75,134.3083333,0.2329,0,1,0,0,3.75,134.5357143,0.2329,0,1,0,0,3.75,134.504,0.2329,0,1,0,0,3.75,134.465
28,2009,7,17,17,1029.674923,1046.372573,1062.087509,1077.15274,1091.507438,1103.788124,0.2247,0,1,0,0,3.72,134.375,0.2329,0,1,0,0,3.72,134.3083333,0.2329,0,1,0,0,3.72,134.2666667,0.2329,0,1,0,0,3.72,134.5071429,0.2329,0,1,0,0,3.72,134.472,0.2329,0,1,0,0,3.72,134.435
28,2009,7,17,18,1011.388849,1029.674923,1046.372573,1062.087509,1077.15274,1091.507438,0.2329,0,1,0,0,3.69,134.3375,0.2329,0,1,0,0,3.69,134.2666667,0.2329,0,1,0,0,3.69,134.225,0.2329,0,1,0,0,3.69,134.4785714,0.2329,0,1,0,0,3.69,134.44,0.2329,0,1,0,0,3.69,134.4
28,2009,7,17,19,992.2074657,1011.388849,1029.674923,1046.372573,1062.087509,1077.15274,0.2329,0,1,0,0,3.66,134.3,0.2329,0,1,0,0,3.66,134.225,0.2329,0,1,0,0,3.66,134.1833333,0.5917,0,1,0,0,3.66,134.4464286,0.5917,0,1,0,0,3.66,134.404,0.5917,0,1,0,0,3.66,134.365
28,2009,7,17,20,978.29188,992.2074657,1011.388849,1029.674923,1046.372573,1062.087509,0.2329,0,2,0,0,3.64,134.25625,0.5917,0,2,0,0,3.64,134.1833333,0.5917,0,2,0,0,3.64,134.1416667,4.4516,5,2,0,0,3.64,134.4142857,4.4516,5,2,0,0,3.64,134.368,4.4516,5,2,0,0,3.64,134.325
28,2009,7,17,21,972.8107179,978.29188,992.2074657,1011.388849,1029.674923,1046.372573,0.5917,0,15,0,0,3.61,134.21875,4.4516,5,15,0,0,3.61,134.1416667,4.4516,5,15,0,0,3.61,134.0916667,9.5133,12,15,0,1,3.61,134.3785714,9.5133,12,15,0,1,3.61,134.332,9.5133,12,15,0,1,3.61,134.29
28,2009,7,17,22,961.4946858,972.8107179,978.29188,992.2074657,1011.388849,1029.674923,4.4516,0,24,0,0,3.59,134.175,9.5133,12,24,0,0,3.59,134.0916667,9.5133,12,24,0,0,3.59,134.0416667,11.6772,21,24,0,1,3.59,134.3392857,11.6772,21,24,0,1,3.59,134.292,11.6772,21,24,0,1,3.59,134.25
28,2009,7,17,23,931.5382125,961.4946858,972.8107179,978.29188,992.2074657,1011.388849,9.5133,5,25,0,0,3.57,134.125,11.6772,21,25,0,0,3.57,134.0416667,11.6772,21,25,0,1,3.57,133.9916667,15.3871,31,25,0,2,3.57,134.3,15.3871,31,25,0,2,3.57,134.252,15.3871,31,25,0,2,3.57,134.205
28,2009,7,17,24,893.4285332,931.5382125,961.4946858,972.8107179,978.29188,992.2074657,11.6772,12,25,0,1,3.55,134.08125,15.3871,31,25,0,1,3.55,133.9916667,15.3871,31,25,0,1,3.55,133.9333333,21.4714,56,25,0,3,3.55,134.2607143,21.4714,56,25,0,3,3.55,134.208,21.4714,56,25,0,3,3.55,134.16
28,2009,7,18,1,861.7525196,893.4285332,931.5382125,961.4946858,972.8107179,978.29188,15.3871,21,39,0,1,3.53,134.03125,21.4714,56,39,0,1,3.53,133.9333333,21.4714,56,39,0,2,3.53,133.875,26.2734,60,39,0,3,3.53,134.2178571,26.2734,60,39,0,3,3.53,134.164,26.2734,60,39,0,3,3.53,134.115
28,2009,7,18,2,844.2027822,861.7525196,893.4285332,931.5382125,961.4946858,972.8107179,21.4714,31,43,0,2,3.51,133.975,26.2734,60,43,0,2,3.51,133.875,26.2734,60,43,0,3,3.51,133.8083333,27.5314,61,43,0,4,3.51,134.1714286,27.5314,61,43,0,4,3.51,134.116,27.5314,61,43,0,4,3.51,134.065
28,2009,7,18,3,842.509504,844.2027822,861.7525196,893.4285332,931.5382125,961.4946858,26.2734,56,43,0,3,3.51,133.91875,27.5314,61,43,0,3,3.51,133.8083333,27.5314,61,43,0,3,3.51,133.75,27.9594,62,43,0,4,3.51,134.125,27.9594,62,43,0,4,3.51,134.068,27.9594,62,43,0,4,3.51,134.01
28,2009,7,18,4,843.029036,842.509504,844.2027822,861.7525196,893.4285332,931.5382125,27.5314,60,44,0,3,3.51,133.8625,27.9594,62,44,0,3,3.51,133.75,27.9594,62,44,0,4,3.51,133.6833333,28.0705,63,44,0,4,3.51,134.0785714,28.0705,63,44,0,4,3.51,134.016,28.0705,63,44,0,4,3.51,133.96
28,2009,7,18,5,834.2053407,843.029036,842.509504,844.2027822,861.7525196,893.4285332,27.9594,61,44,0,4,3.51,133.8,28.0705,63,44,0,4,3.51,133.6833333,28.0705,63,44,0,4,3.51,133.6166667,28.18,64,44,0,4,3.51,134.0285714,28.18,64,44,0,4,3.51,133.964,28.18,64,44,0,4,3.51,133.905
28,2009,7,18,6,811.129757,834.2053407,843.029036,842.509504,844.2027822,861.7525196,28.0705,62,44,0,4,3.54,133.7375,28.18,64,44,0,4,3.54,133.6166667,28.18,64,44,0,4,3.54,133.5416667,28.28,64,44,0,4,3.54,133.975,28.28,64,44,0,4,3.54,133.908,28.28,64,44,0,4,3.54,133.845
28,2009,7,18,7,789.1566562,811.129757,834.2053407,843.029036,842.509504,844.2027822,28.18,63,44,0,4,3.6,133.66875,28.28,64,44,0,4,3.6,133.5416667,28.28,64,44,0,4,3.6,133.475,28.3037,64,44,0,4,3.6,133.9214286,28.3037,64,44,0,4,3.6,133.852,28.3037,64,44,0,4,3.6,133.785
28,2009,7,18,8,784.0472968,789.1566562,811.129757,834.2053407,843.029036,842.509504,28.28,64,44,0,4,3.72,133.60625,28.3037,64,44,0,4,3.72,133.475,28.3037,64,44,0,4,3.72,133.4,28.3037,64,44,0,4,3.72,133.8678571,28.3037,64,44,0,4,3.72,133.796,28.3037,64,44,0,4,3.72,133.725
28,2009,7,18,9,792.9274546,784.0472968,789.1566562,811.129757,834.2053407,843.029036,28.3037,64,44,0,4,3.95,133.5375,28.3037,64,44,0,4,3.95,133.4,28.3037,64,44,0,4,3.95,133.325,28.3037,64,44,0,4,3.95,133.8107143,28.3037,64,44,0,4,3.95,133.736,28.3037,64,44,0,4,3.95,133.66
28,2009,7,18,10,811.9301568,792.9274546,784.0472968,789.1566562,811.129757,834.2053407,28.3037,64,44,0,4,4.23,133.46875,28.3037,64,44,0,4,4.23,133.325,28.3037,64,44,0,4,4.23,133.25,28.3037,64,44,0,4,4.23,133.75,28.3037,64,44,0,4,4.23,133.672,28.3037,64,44,0,4,4.23,133.595
28,2009,7,18,11,851.8529192,811.9301568,792.9274546,784.0472968,789.1566562,811.129757,28.3037,64,44,0,4,4.58,133.39375,28.3037,64,44,0,4,4.58,133.25,28.3037,64,44,0,4,4.58,133.1666667,28.3455,64,44,0,4,4.58,133.6892857,28.3455,64,44,0,4,4.58,133.608,28.3455,64,44,0,4,4.58,133.525
28,2009,7,18,12,925.94804,851.8529192,811.9301568,792.9274546,784.0472968,789.1566562,28.3037,64,44,0,4,5.18,133.31875,28.3455,64,44,0,4,5.18,133.1666667,28.3455,64,44,0,4,5.18,133.0833333,28.3455,64,44,0,4,5.18,133.625,28.3455,64,44,0,4,5.18,133.54,28.3455,64,44,0,4,5.18,133.455
28,2009,7,18,13,1042.62246,925.94804,851.8529192,811.9301568,792.9274546,784.0472968,28.3455,64,44,0,4,5.48,133.2375,28.3455,64,44,0,4,5.48,133.0833333,28.3455,64,44,0,4,5.48,133.0083333,28.3455,64,44,0,4,5.48,133.5607143,28.3455,64,44,0,4,5.48,133.472,28.3042,64,44,0,4,5.48,133.38
28,2009,7,18,14,1201.148689,1042.62246,925.94804,851.8529192,811.9301568,792.9274546,28.3455,64,44,0,4,5.54,133.1625,28.3455,64,44,0,4,5.54,133.0083333,28.3455,64,44,0,4,5.54,132.9333333,28.64,65,44,0,4,5.54,133.4964286,28.64,65,44,0,4,5.54,133.404,28.5987,65,44,0,4,5.54,133.31
28,2009,7,18,15,1369.106864,1201.148689,1042.62246,925.94804,851.8529192,811.9301568,28.3455,64,44,0,4,5.51,133.0875,28.64,65,44,0,4,5.51,132.9333333,28.64,65,44,0,4,5.51,132.8583333,30.6825,68,44,0,4,5.51,133.4321429,30.6825,68,44,0,4,5.51,133.336,30.6412,68,44,0,4,5.51,133.235
28,2009,7,18,16,1509.337227,1369.106864,1201.148689,1042.62246,925.94804,851.8529192,28.64,64,44,0,4,5.42,133.0125,30.6825,68,44,0,4,5.42,132.8583333,30.6825,68,43,0,4,5.42,132.7833333,31.09,69,43,0,4,5.42,133.3642857,31.09,69,43,0,4,5.42,133.268,31.0487,69,44,0,4,5.42,133.165
28,2009,7,18,17,1597.412786,1509.337227,1369.106864,1201.148689,1042.62246,925.94804,30.6825,65,44,0,4,5.33,132.9375,31.09,69,44,0,4,5.33,132.7833333,31.09,69,43,0,4,5.33,132.7166667,31.3216,69,43,0,4,5.33,133.3,31.3216,69,43,0,4,5.33,133.2,31.2803,69,43,0,4,5.33,133.09
28,2009,7,18,18,1621.790822,1597.412786,1509.337227,1369.106864,1201.148689,1042.62246,31.09,68,44,0,4,5.24,132.86875,31.3216,69,44,0,4,5.24,132.7166667,31.3216,69,43,0,4,5.24,132.65,31.356,69,43,0,4,5.24,133.2321429,31.356,69,43,0,4,5.24,133.132,31.2257,69,43,0,4,5.24,133.02
28,2009,7,18,19,1609.732932,1621.790822,1597.412786,1509.337227,1369.106864,1201.148689,31.3216,69,44,0,4,5.16,132.8,31.356,69,44,0,4,5.16,132.65,31.356,69,43,0,4,5.16,132.5833333,31.4319,69,43,0,4,5.16,133.1678571,31.3906,69,43,0,4,5.16,133.064,31.3016,69,43,0,4,5.16,132.95
28,2009,7,18,20,1594.843469,1609.732932,1621.790822,1597.412786,1509.337227,1369.106864,31.356,69,44,0,4,5.09,132.73125,31.4319,69,44,0,4,5.09,132.5833333,31.4319,69,43,0,4,5.09,132.5166667,32.1496,70,43,0,4,5.09,133.1,32.1083,70,43,0,4,5.09,132.996,32.0193,70,43,0,4,5.09,132.88
28,2009,7,18,21,1597.293493,1594.843469,1609.732932,1621.790822,1597.412786,1509.337227,31.4319,69,44,0,4,5.02,132.6625,32.1496,70,44,0,4,5.02,132.5166667,32.1496,70,43,0,4,5.02,132.4583333,35.3739,78,43,0,4,5.02,133.0357143,35.3739,78,43,0,4,5.02,132.928,35.2849,78,43,0,4,5.02,132.81
28,2009,7,18,22,1632.385873,1597.293493,1594.843469,1609.732932,1621.790822,1597.412786,32.1496,69,45,0,4,4.94,132.6,35.3739,78,45,0,4,4.94,132.4583333,35.3739,78,44,0,4,4.94,132.4,39.6428,81,44,0,4,4.94,132.9678571,39.6428,81,44,0,4,4.94,132.86,39.5538,81,44,0,4,4.94,132.745
28,2009,7,18,23,1709.38401,1632.385873,1597.293493,1594.843469,1609.732932,1621.790822,35.3739,70,49,0,4,4.89,132.5375,39.6428,81,48,0,4,4.89,132.4,39.6428,81,48,0,4,4.89,132.35,50.9084,88,48,3,15,4.89,132.9035714,50.9084,88,48,3,15,4.89,132.796,50.8194,88,48,3,15,4.89,132.68
28,2009,7,18,24,1825.064653,1709.38401,1632.385873,1597.293493,1594.843469,1609.732932,39.6428,78,80,0,4,4.87,132.475,50.9084,88,80,0,4,4.87,132.35,50.9084,88,80,0,4,4.87,132.3083333,64.9269,90,80,21,31,4.87,132.8392857,64.8379,90,80,21,31,4.87,132.732,64.8379,90,80,21,31,4.87,132.615
28,2009,7,19,1,1937.354621,1825.064653,1709.38401,1632.385873,1597.293493,1594.843469,50.9084,81,80,0,4,4.84,132.41875,64.9269,90,80,0,4,4.84,132.3083333,64.9269,90,80,3,15,4.84,132.2583333,69.8053,92,80,21,31,4.84,132.775,69.7163,92,80,21,31,4.84,132.668,69.7163,92,80,21,31,4.84,132.555
28,2009,7,19,2,2013.432705,1937.354621,1825.064653,1709.38401,1632.385873,1597.293493,64.9269,88,80,0,15,4.86,132.3625,69.8053,92,80,3,15,4.86,132.2583333,69.8053,92,80,21,31,4.86,132.2166667,72.4971,92,80,21,31,4.86,132.7142857,72.4971,92,80,21,31,4.86,132.608,72.4971,92,80,21,31,4.86,132.495
28,2009,7,19,3,2035.479233,2013.432705,1937.354621,1825.064653,1709.38401,1632.385873,69.8053,90,80,3,31,4.94,132.3125,72.4971,92,80,21,31,4.94,132.2166667,72.4971,92,80,21,31,4.94,132.175,72.8725,93,80,21,31,4.94,132.6535714,72.8725,93,80,21,31,4.94,132.552,72.8725,93,80,21,31,4.94,132.44
28,2009,7,19,4,2025.451929,2035.479233,2013.432705,1937.354621,1825.064653,1709.38401,72.4971,92,80,21,31,5.12,132.26875,72.8725,93,80,21,31,5.12,132.175,72.8725,93,80,21,31,5.12,132.1416667,72.9599,93,80,21,31,5.12,132.5964286,72.9599,93,80,21,31,5.12,132.496,72.9599,93,80,21,31,5.12,132.385
28,2009,7,19,5,2011.819297,2025.451929,2035.479233,2013.432705,1937.354621,1825.064653,72.8725,92,80,21,31,5.32,132.23125,72.9599,93,80,21,31,5.32,132.1416667,72.9599,93,80,21,31,5.32,132.1083333,72.9599,93,80,21,31,5.32,132.5428571,72.9599,93,80,21,31,5.32,132.444,72.9599,93,80,21,31,5.32,132.335
28,2009,7,19,6,2009.315563,2011.819297,2025.451929,2035.479233,2013.432705,1937.354621,72.9599,93,80,21,31,5.57,132.19375,72.9599,93,80,21,31,5.57,132.1083333,72.9599,93,80,21,31,5.57,132.075,72.9599,93,80,21,31,5.57,132.4892857,72.9599,93,80,21,31,5.57,132.392,72.9599,93,80,21,31,5.57,132.29
28,2009,7,19,7,2030.869644,2009.315563,2011.819297,2025.451929,2035.479233,2013.432705,72.9599,93,80,21,31,6.07,132.15625,72.9599,93,80,21,31,6.07,132.075,72.9599,93,80,21,31,6.07,132.0416667,72.9599,93,80,21,31,6.07,132.4357143,72.9599,93,80,21,31,6.07,132.344,72.9599,93,80,21,31,6.07,132.245
28,2009,7,19,8,2095.923501,2030.869644,2009.315563,2011.819297,2025.451929,2035.479233,72.9599,93,80,21,31,6.53,132.11875,72.9599,93,80,21,31,6.53,132.0416667,72.9599,93,80,21,31,6.53,132.0166667,72.9599,93,80,21,31,6.53,132.3857143,72.9599,93,80,21,31,6.53,132.296,72.9599,93,80,21,31,6.53,132.205
28,2009,7,19,9,2217.430677,2095.923501,2030.869644,2009.315563,2011.819297,2025.451929,72.9599,93,80,21,31,6.79,132.0875,72.9599,93,80,21,31,6.79,132.0166667,72.9599,93,80,21,31,6.79,131.9916667,72.9599,93,80,21,31,6.79,132.3392857,72.9599,93,80,21,31,6.79,132.252,72.9599,93,80,21,31,6.79,132.17
28,2009,7,19,10,2375.878001,2217.430677,2095.923501,2030.869644,2009.315563,2011.819297,72.9599,93,80,21,31,6.9,132.05625,72.9599,93,80,21,31,6.9,131.9916667,72.9599,93,80,21,31,6.9,131.975,72.9599,93,80,21,31,6.9,132.2964286,72.9599,93,80,21,31,6.9,132.212,72.9599,93,80,21,31,6.9,132.135
28,2009,7,19,11,2541.584301,2375.878001,2217.430677,2095.923501,2030.869644,2009.315563,72.9599,93,80,21,31,6.9,132.03125,72.9599,93,80,21,31,6.9,131.975,72.9599,93,80,21,31,6.9,131.9583333,72.9599,93,80,21,31,6.9,132.2535714,72.9599,93,80,21,31,6.9,132.176,72.9599,93,80,21,31,6.9,132.105
28,2009,7,19,12,2676.663091,2541.584301,2375.878001,2217.430677,2095.923501,2030.869644,72.9599,93,80,21,31,6.83,132.00625,72.9599,93,80,21,31,6.83,131.9583333,72.9599,93,80,21,31,6.83,131.9416667,72.9871,93,80,21,31,6.83,132.2142857,72.9871,93,80,21,31,6.83,132.144,72.9871,93,80,21,31,6.83,132.075
28,2009,7,19,13,2749.695773,2676.663091,2541.584301,2375.878001,2217.430677,2095.923501,72.9599,93,80,21,31,6.73,131.9875,72.9871,93,80,21,31,6.73,131.9416667,72.9871,93,80,21,31,6.73,131.9333333,72.9871,93,80,21,31,6.73,132.1785714,72.9871,93,80,21,31,6.73,132.116,72.9871,93,80,21,31,6.73,132.05
28,2009,7,19,14,2763.3406,2749.695773,2676.663091,2541.584301,2375.878001,2217.430677,72.9871,93,80,21,31,6.61,131.96875,72.9871,93,80,21,31,6.61,131.9333333,72.9871,93,80,21,31,6.61,131.925,72.9871,93,80,21,31,6.61,132.1464286,72.9871,93,80,21,31,6.61,132.088,72.9871,93,80,21,30,6.61,132.025
28,2009,7,19,15,2729.214801,2763.3406,2749.695773,2676.663091,2541.584301,2375.878001,72.9871,93,80,21,31,6.49,131.95625,72.9871,93,80,21,31,6.49,131.925,72.9871,93,80,21,31,6.49,131.925,73.0086,93,80,21,31,6.49,132.1214286,73.0086,93,80,21,31,6.49,132.068,73.0086,93,80,21,30,6.49,132.005
28,2009,7,19,16,2660.694659,2729.214801,2763.3406,2749.695773,2676.663091,2541.584301,72.9871,93,80,21,31,6.33,131.95,73.0086,93,80,21,31,6.33,131.925,73.0086,93,80,21,31,6.33,131.925,73.0086,93,80,21,30,6.33,132.1,73.0086,93,80,21,30,6.33,132.048,73.0086,93,80,21,29,6.33,131.99
28,2009,7,19,17,2570.854088,2660.694659,2729.214801,2763.3406,2749.695773,2676.663091,73.0086,93,80,21,31,6.19,131.94375,73.0086,93,80,21,31,6.19,131.925,73.0086,93,80,21,30,6.19,131.925,73.0086,93,80,21,30,6.19,132.0785714,73.0086,93,80,21,30,6.19,132.032,72.9332,93,80,21,28,6.19,131.98
